artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Duke Deuce,0.0397,0.767,113150.0,0.9309999999999999,0.0,0.182,-1.472,0.26899999999999996,145.938,0.474,63.0,11,0,2,"['atl trap', 'memphis hip hop', 'trap']"
Duke Dumont,0.00427925,0.65725,217362.25,0.75925,0.0027815,0.244775,-5.845,0.0463,118.53875,0.51825,66.5,8,0,4,"['dance pop', 'destroy techno', 'disco house', 'edm', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
Duke Ellington,0.7621308687615528,0.4666114602587798,241966.05914972274,0.2739322365988908,0.318554548853974,0.2372390018484288,-15.609975970425145,0.0794223659889095,111.89982994454698,0.4409733826247684,14.704251386321626,5,1,541,"['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']"
Duke Ellington & His Washingtonians,0.9825,0.5974999999999999,193547.0,0.2945,0.45065,0.183,-12.848,0.07855,132.308,0.5429999999999999,0.0,6,1,4,[]
Duke Ellington Orchestra,0.7800606060606063,0.5319393939393939,228959.2121212121,0.33552424242424245,0.6141875757575759,0.4293848484848487,-17.184424242424246,0.12923636363636365,105.74399999999996,0.5439696969696969,6.121212121212121,5,1,66,"['big band', 'swing']"
Duke Jordan,0.9146666666666668,0.5603333333333333,260355.66666666663,0.15238333333333332,0.6709999999999999,0.09195,-19.7925,0.05276666666666666,105.13816666666663,0.3915,7.0,2,1,12,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz piano', 'soul jazz', 'stride']"
Duke Pearson,0.9595,0.5605,282140.0,0.2455,0.8059999999999999,0.0913,-13.9865,0.042,115.75250000000004,0.11535,12.0,10,1,4,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz funk', 'jazz piano', 'soul jazz']"
Duki,0.21195000000000008,0.7390000000000001,293356.5,0.7140000000000001,0.0,0.09905,-4.0785,0.0572,134.526,0.5255000000000001,74.5,1,1,2,"['argentine hip hop', 'trap argentino']"
Dulari,0.99,0.5605,204422.5,0.13169999999999998,0.000347985,0.23985,-8.1655,0.1556,73.13650000000001,0.6645000000000001,0.0,10,1,4,[]
Dum Dum Girls,0.00628,0.16699999999999998,390000.0,0.604,0.009309999999999999,0.259,-4.5489999999999995,0.0385,136.102,0.228,50.0,2,1,2,"['la indie', 'noise pop', 'nu gaze']"
Dumbarton Oaks Chamber Orchestra,0.9640000000000001,0.21899999999999997,847467.0,0.19399999999999998,0.012,0.0642,-14.164000000000001,0.0369,89.155,0.0623,0.0,9,1,2,[]
Dumbarton Oaks Festival Orchestra,0.976,0.228,840027.0,0.159,0.0954,0.122,-17.523,0.0406,73.02,0.0504,6.0,9,1,2,[]
Dumbfoundead,0.061,0.787,300000.0,0.743,0.0,0.294,-4.206,0.0642,102.07600000000001,0.45399999999999996,54.0,1,1,1,"['asian american hip hop', 'battle rap', 'k-rap']"
Dumbo Gets Mad,0.765,0.561,213786.0,0.8959999999999999,0.685,0.124,-4.9030000000000005,0.0528,86.80799999999998,0.629,50.0,2,1,2,"['indie garage rock', 'neo-psychedelic', 'psychedelic pop']"
Duncan Dhu,0.14875,0.5495000000000001,195576.75,0.9005,0.04331095,0.15695,-5.54575,0.056475,91.99624999999996,0.66175,59.25,7,1,8,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']"
Duncan Sheik,0.1997,0.4993333333333334,247777.66666666663,0.6893333333333334,0.0,0.2083333333333333,-6.898,0.039699999999999985,169.93633333333338,0.43933333333333335,47.66666666666666,0,1,6,"['neo mellow', 'pop rock']"
Dune,0.0555,0.7979999999999999,386360.0,0.748,0.105,0.0615,-12.163,0.036000000000000004,122.429,0.8959999999999999,55.0,11,0,2,"['art pop', 'chamber psych', 'freak folk', 'garage psych', 'indie folk', 'indie rock', 'modern psychedelic folk', 'neo-psychedelic', 'popgaze']"
Dungeon Family,0.114,0.773,260560.0,0.43,0.000167,0.0412,-7.114,0.0392,154.766,0.81,41.0,6,0,1,"['atl hip hop', 'dirty south rap', 'southern hip hop']"
Duo A & G,0.995,0.292,183853.0,0.11599999999999999,0.37799999999999995,0.20199999999999999,-17.709,0.0397,74.678,0.091,0.0,3,1,2,[]
Duo Dinamico,0.44,0.5760000000000001,207820.0,0.7685,3.88e-05,0.2676,-7.565999999999999,0.04125,100.35799999999999,0.55,53.5,10,0,4,"['cancion melodica', 'cantautor', 'pop romantico', 'spanish new wave', 'spanish pop']"
Duo Fasano,0.993111111111111,0.5815555555555556,183738.77777777766,0.10814444444444443,0.6169,0.2061111111111112,-20.649333333333328,0.07877777777777778,136.94455555555558,0.6141111111111109,0.0,7,1,18,['vintage italian pop']
Duo Fasano con Orchestra Angelini,0.966,0.4985000000000001,172173.0,0.183,0.3759900000000001,0.29100000000000004,-22.4915,0.07300000000000001,178.5535,0.7625000000000001,0.0,5,1,4,[]
Duo Guidaly,0.965,0.6990000000000001,178704.0,0.254,0.001,0.0978,-12.825,0.0441,106.001,0.695,0.0,7,1,2,[]
Durai Raj,0.9885,0.7410000000000001,164622.0,0.24100000000000002,0.5285,0.1465,-15.228,0.531,74.99600000000002,0.76,0.0,1,1,4,[]
Duran Duran,0.1103286178010471,0.6136020942408376,272400.75916230364,0.7784188481675398,0.0257249205235602,0.1896314136125652,-8.551795811518321,0.06577329842931942,124.99916753926716,0.5983057591623044,38.230366492146594,9,1,191,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']"
Durga,0.9955,0.6210000000000001,197329.0,0.2755,0.00025350000000000004,0.245,-7.41,0.2025,71.436,0.585,0.0,6,1,4,[]
Durga Khote,0.99,0.36,197320.0,0.205,0.899,0.33799999999999997,-14.235,0.0415,84.04899999999998,0.409,0.0,10,1,2,[]
Durgesh Kumar,0.977,0.509,208283.0,0.182,0.0,0.7290000000000001,-10.142000000000001,0.14,67.722,0.825,0.0,7,1,1,[]
Durwood Black,0.0587,0.7929999999999999,489361.0,0.789,0.0,0.10099999999999999,-4.845,0.18100000000000002,95.01700000000001,0.615,55.0,11,0,1,[]
Dust,0.0218,0.382,299667.0,0.7979999999999999,2.13e-06,0.133,-7.33,0.147,74.53399999999998,0.521,34.0,4,0,2,"['contemporary country', 'country', 'country road', 'modern country rock']"
Duster,0.6592687500000001,0.60675,185088.25,0.4736249999999999,0.8226249999999999,0.15235,-11.855625,0.04365,105.316625,0.26375,40.0,9,1,16,"['alternative rock', 'dream pop', 'freak folk', 'garage psych', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi', 'nu gaze', 'post-rock', 'slow core']"
Dustin Lynch,0.0747542857142857,0.5479999999999999,194057.1428571429,0.7625238095238098,9.312857142857142e-05,0.2568047619047619,-4.880190476190476,0.04394761904761905,115.9397142857143,0.6360000000000001,60.76190476190475,7,1,21,"['contemporary country', 'country', 'country road', 'modern country rock']"
Dustin O'Halloran,0.9702499999999998,0.33825,244079.5,0.07395000000000003,0.8984999999999999,0.15275000000000002,-22.385,0.041150000000000006,123.525,0.086025,46.75,5,0,8,"['compositional ambient', 'focus', 'neo-classical', 'soundtrack']"
Dustin Tebbutt,0.614,0.629,253848.0,0.585,0.0725,0.129,-8.562999999999999,0.0269,102.984,0.523,62.0,1,1,2,"['australian indie', 'indie anthem-folk', 'indie folk']"
Dusty Brooks and His Tones,0.991,0.5529999999999999,158623.0,0.14400000000000002,1.86e-06,0.115,-13.133,0.0321,73.02,0.18100000000000002,1.0,0,1,2,[]
Dusty Springfield,0.4674606818181818,0.4834545454545454,179633.63636363635,0.5691363636363633,0.0005749406818181817,0.19293181818181832,-8.95875,0.03906136363636365,114.14859090909094,0.6455454545454545,29.59090909090909,5,1,88,"['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']"
Dutch Swing College Band,0.635,0.435,84266.5,0.8490000000000001,0.879,0.5914999999999999,-9.478000000000002,0.3017,118.145,0.7609999999999999,12.5,0,1,4,"['big band', 'dixieland', 'new orleans jazz', 'swing']"
Dutchman,0.0138,0.812,145625.0,0.71,0.0,0.132,-6.3210000000000015,0.327,84.963,0.805,63.0,10,0,2,[]
Dwarves,0.0021944333333333327,0.345,115213.33333333331,0.9376666666666664,0.2823333333333333,0.3342333333333334,-5.6640000000000015,0.08183333333333333,143.2073333333333,0.5373333333333333,38.333333333333336,4,0,6,"['chicago punk', 'hardcore punk', 'power-pop punk', 'punk', ""punk 'n' roll"", 'ska punk', 'skate punk']"
Dwayne Burno,0.8270000000000001,0.45799999999999996,482187.0,0.217,0.805,0.19399999999999998,-16.582,0.0328,107.506,0.128,48.0,5,1,2,[]
Dwayne Johnson,0.29,0.7879999999999999,163893.0,0.745,0.0,0.0373,-7.072,0.258,135.278,0.672,75.0,5,1,2,[]
Dwayne Tryumf,0.196,0.75,245893.0,0.833,0.0,0.622,-5.817,0.27899999999999997,143.369,0.614,42.0,8,1,2,['gospel rap']
Dwele,0.096,0.6853999999999999,231970.8,0.5886,0.00019164000000000008,0.2975,-7.044,0.14238,93.78499999999997,0.4806000000000001,51.8,10,0,10,"['neo soul', 'r&b', 'urban contemporary']"
Dwight D. Eisenhower,0.982,0.614,1579723.333333333,0.19600000000000006,0.3143646666666666,0.353,-20.502333333333333,0.7716666666666666,86.24666666666668,0.4686666666666667,0.0,0,1,6,['oratory']
Dwight David,0.00701,0.775,446566.0,0.925,0.000588,0.0905,-8.078,0.0701,132.571,0.679,33.0,9,1,2,[]
Dwight Sills,0.7,0.607,313423.0,0.38799999999999996,0.872,0.11,-15.258,0.0366,156.207,0.564,47.0,1,0,2,[]
Dwight Twilley Band,0.322,0.643,198107.0,0.7390000000000001,1.01e-05,0.059000000000000004,-10.595,0.034,133.42,0.9640000000000001,38.0,5,1,2,"['power pop', 'pub rock', 'underground power pop']"
Dwight Yoakam,0.2047960560747662,0.6083364485981304,208897.3551401869,0.6531682242990661,0.04239886822429907,0.13732336448598134,-8.862878504672894,0.04194579439252335,131.0743644859813,0.6751214953271031,38.242990654205606,9,1,107,"['bakersfield sound', 'country', 'country rock']"
Dwight Yoakam with Buck Owens,0.0555,0.708,169146.0,0.894,0.0,0.0317,-4.581,0.0712,106.824,0.813,31.0,9,1,2,[]
Dwight Yoakam with Sheryl Crow,0.0647,0.6459999999999999,240600.0,0.784,1.4300000000000005e-05,0.46,-4.843,0.0309,122.273,0.547,38.0,9,1,2,[]
Dwijen Chowdhury,0.988,0.4303333333333334,179188.66666666663,0.20133333333333334,0.3486674566666666,0.11933333333333332,-13.022666666666668,0.11273333333333332,72.78000000000002,0.5736666666666667,0.0,11,1,6,[]
Dwijen Mukherjee,0.9662142857142858,0.3771428571428572,197341.7857142857,0.3550714285714286,0.3309650042857143,0.2512857142857143,-13.439357142857144,0.06147142857142857,117.44514285714287,0.5065,0.5714285714285714,10,1,14,"['filmi', 'indian folk']"
Dwn2earth,0.29100000000000004,0.679,291707.0,0.758,0.0177,0.209,-3.012,0.14,82.08,0.237,67.0,1,1,2,['trap soul']
DyCy,0.000926,0.855,270054.0,0.856,0.00271,0.9590000000000001,-2.574,0.105,127.98899999999999,0.516,58.0,9,0,1,[]
DyE,0.000772,0.544,292950.0,0.833,0.812,0.491,-5.46,0.0275,109.99600000000001,0.21100000000000002,49.0,10,1,2,['chill beats']
Dyablo,0.129,0.8325,264333.5,0.605,0.0,0.0759,-7.4620000000000015,0.2455,87.98299999999998,0.6505000000000001,44.0,7,1,2,"['chicano rap', 'latin hip hop', 'mexican hip hop']"
Dyango,0.408875,0.487875,227636.625,0.46375,1.313375e-05,0.12548750000000006,-10.20025,0.0361625,119.10875,0.50075,48.875,4,1,16,"['bolero', 'cancion melodica', 'latin pop', 'pop romantico']"
Dyemond Lewis,0.62,0.612,706612.0,0.665,0.0,0.10400000000000001,-5.9979999999999976,0.41200000000000003,128.945,0.722,47.0,2,0,1,[]
Dying Fetus,0.00027400000000000005,0.34,308709.0,0.872,0.366,0.0911,-7.515,0.11199999999999999,94.03200000000001,0.413,42.0,1,1,2,"['brutal death metal', 'death metal', 'deathgrind', 'technical death metal']"
Dyke & The Blazers,0.14300000000000002,0.708,160509.0,0.541,0.467,0.138,-9.457,0.038,122.022,0.946,24.0,1,1,2,['funk']
Dyl,0.125,0.86,207912.0,0.7190000000000001,0.0,0.0799,-4.325,0.33,160.049,0.496,68.0,11,0,2,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']"
Dylan Brady,0.2515,0.6695,120538.0,0.5660000000000001,0.0,0.377,-7.246,0.138,91.691,0.7689999999999999,63.5,6,1,4,"['escape room', 'hyperpop']"
Dylan Matthew,0.15494999999999998,0.4370000000000001,276912.5,0.5710000000000001,0.0002637750000000001,0.1275,-7.882999999999999,0.035449999999999995,149.8585,0.1146,62.5,11,1,4,['social media pop']
Dylan Playfair,0.08366666666666668,0.6416666666666666,210385.33333333328,0.8843333333333335,0.0,0.2783333333333334,-5.3406666666666665,0.2263333333333333,143.309,0.6796666666666668,66.66666666666667,6,0,6,[]
Dylan Schneider,0.1519,0.61,184191.0,0.7239999999999999,0.0003656666666666667,0.1711666666666667,-5.440666666666668,0.037566666666666665,84.01,0.5573333333333333,60.0,7,1,6,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
Dylan Scott,0.19294000000000008,0.5720000000000001,178548.6,0.7064,4.560000000000001e-07,0.08549999999999999,-6.492999999999999,0.03582,104.1916,0.4624,64.4,9,1,10,"['contemporary country', 'country', 'country road', 'modern country rock']"
Dylan Thomas,0.7130000000000001,0.7259999999999999,139240.0,0.08505,6.1e-05,0.2175,-28.156999999999996,0.917,80.6515,0.201,3.0,2,1,4,['poetry']
Dyland & Lenny,0.272,0.69,228053.0,0.762,0.0,0.135,-4.465,0.0381,87.961,0.7290000000000001,56.0,1,1,1,"['electro latino', 'latin', 'latin hip hop', 'pop reggaeton', 'reggaeton', 'tropical']"
Dyme,0.0123,0.677,233360.0,0.825,0.0,0.0574,-4.301,0.289,106.665,0.611,43.0,7,1,2,[]
Dyme Def,0.604,0.5770000000000001,255800.0,0.64,0.0,0.513,-3.656,0.632,190.403,0.53,42.0,0,1,2,['indie pop rap']
Dynamite Hack,0.518,0.6735,185480.0,0.4245,0.000233,0.3065,-7.4975,0.04905,81.52349999999998,0.423,43.0,9,1,4,[]
Dynasty,0.1121835,0.7542500000000001,295126.75,0.7077500000000001,0.000825,0.228675,-8.131,0.115225,102.19699999999996,0.7730000000000001,27.75,0,1,8,['lo-fi beats']
Dynoro,0.17600000000000002,0.6940000000000001,184560.0,0.77,1.1e-05,0.11800000000000001,-5.335,0.149,125.905,0.163,83.0,6,1,1,"['edm', 'tropical house']"
Dyo,0.0692,0.797,188889.0,0.5670000000000001,0.0,0.0705,-7.502999999999999,0.0651,108.024,0.843,67.0,2,1,2,[]
Dzeko,0.13008,0.6843333333333333,182396.0,0.9086666666666666,0.000138,0.10353333333333332,-3.4603333333333333,0.05206666666666667,126.64566666666668,0.6643333333333333,71.66666666666667,5,0,3,"['big room', 'canadian electronic', 'deep big room', 'electro house', 'pop edm']"
Dzeko & Torres,0.00763,0.591,162462.0,0.9309999999999999,0.00021600000000000002,0.153,-2.867,0.0969,129.975,0.17,63.0,3,1,1,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']"
Dzihan & Kamien,0.0995,0.754,350788.0,0.852,0.8490000000000001,0.0661,-8.123,0.0598,101.67299999999999,0.604,48.0,7,1,2,"['electro jazz', 'electronica', 'jazztronica', 'nu jazz', 'trip hop']"
Dâm-Funk,0.0127,0.289,190285.0,0.7020000000000001,0.000205,0.7490000000000001,-7.3279999999999985,0.0811,96.73299999999999,0.172,51.0,5,0,1,"['popping', 'synth funk', 'wonky']"
Dârülelhan Heyeti,0.995,0.3120000000000001,167917.5,0.204,0.8190000000000001,0.217,-11.187000000000001,0.0434,110.39,0.5345,0.0,4,1,4,[]
Dénes von Buday,0.9840000000000001,0.335,222482.0,0.244,0.00038199999999999996,0.33799999999999997,-11.249,0.0366,90.30799999999999,0.14,0.0,10,1,1,[]
Désiré Defauw,0.9824,0.34380000000000005,634226.4,0.26420000000000005,0.743,0.12286,-14.602,0.037320000000000006,102.2334,0.12582000000000002,0.0,2,0,5,['historic orchestral performance']
Dímelo Flow,0.3506666666666667,0.7303333333333333,241857.66666666663,0.6706666666666666,0.00017633333333333333,0.07653333333333334,-4.972333333333334,0.245,150.562,0.454,86.0,0,0,3,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']"
Dívčí pěvecký sbor Zvoneček z Rožnova pod Radhoštěm,0.799,0.322,115867.0,0.0664,0.000105,0.114,-17.303,0.0457,122.03,0.23,0.0,1,0,2,[]
Dónal Lunny,0.815,0.5589999999999999,226467.0,0.46799999999999997,1.1400000000000001e-05,0.11699999999999999,-9.728,0.0326,81.96799999999998,0.888,34.0,8,1,1,['celtic']
Døves,0.396,0.56,240253.0,0.531,0.0,0.10300000000000001,-6.14,0.0484,79.789,0.289,65.0,8,0,2,['emo rap']
Dúo Hnos. Gaitán Castro,0.6809999999999999,0.589,270380.0,0.7795000000000001,5.570000000000001e-05,0.135,-5.186,0.0375,125.59299999999999,0.733,45.5,7,1,4,"['classic peruvian pop', 'folklore peruano', 'huayno', 'musica ayacuchana']"
Dúo Larrea-Terán,0.9915714285714284,0.6358571428571429,163160.85714285713,0.3871428571428571,0.1916079428571429,0.23542857142857146,-11.980285714285715,0.09702857142857144,97.21028571428567,0.5601428571428572,0.0,8,1,7,[]
Dúo Las Kantutas,0.955,0.62425,161606.5,0.391,0.64550785,0.3705,-10.98425,0.06665,140.92000000000004,0.6815,0.0,5,1,4,[]
Dětský sbor JITRO,0.907,0.4845,165233.5,0.1103,4.9700000000000015e-05,0.07415,-20.9615,0.051799999999999985,138.356,0.4565,0.0,7,1,4,[]
Dětský sbor Čs. rozhlasu,0.985,0.597125,66372.75,0.3055,0.04238815374999999,0.34800000000000003,-11.322375,0.051237499999999984,99.54612499999998,0.655,4.125,7,1,16,[]
E A Ski,0.146,0.7120000000000001,240360.0,0.769,0.0,0.102,-6.505,0.29100000000000004,89.15299999999998,0.483,35.0,2,1,2,[]
E De Roze,0.995,0.35700000000000004,192707.0,0.306,0.069,0.121,-14.339,0.0393,111.98200000000001,0.462,0.0,7,1,2,[]
E-40,0.0652279069767442,0.8048604651162791,260494.65116279072,0.6471162790697674,2.211860465116279e-05,0.20578139534883727,-6.808093023255816,0.2457302325581396,97.33141860465116,0.4755348837209302,49.30232558139535,1,1,43,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']"
E-Jun Lee,0.192,0.358,232507.0,0.575,9.570000000000001e-05,0.138,-6.233,0.0408,189.446,0.226,36.0,10,0,2,"['c-pop', 'classic mandopop']"
E-Motion,0.00942,0.8690000000000001,308613.0,0.888,0.0011099999999999999,0.18600000000000005,-2.7310000000000003,0.0859,135.023,0.856,0.0,4,0,2,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']"
E. De Curtis,0.982,0.239,180000.0,0.214,0.0033399999999999997,0.10800000000000001,-12.742,0.0328,88.913,0.324,9.0,3,1,1,[]
E. Fitzgerald,0.6729999999999999,0.48,171547.0,0.527,0.0,0.956,-10.784,0.657,178.87099999999995,0.743,0.0,1,1,1,[]
E. Moraiti,0.9844999999999998,0.33799999999999997,203975.83333333328,0.3088333333333333,0.011151299999999998,0.25966666666666666,-9.406999999999998,0.044833333333333336,119.176,0.4636666666666666,0.0,11,1,6,[]
E. Power Biggs,0.7574117647058826,0.17481764705882366,318736.64705882355,0.19484705882352946,0.7527058823529411,0.281029411764706,-18.222117647058827,0.035541176470588236,110.11723529411766,0.15377058823529413,13.529411764705882,7,0,34,['classical organ']
E. Roman,0.995,0.318,201953.0,0.23,0.00659,0.358,-15.914000000000001,0.0403,113.897,0.373,0.0,4,0,1,[]
E. Tarapore,0.996,0.609,203506.0,0.115,0.9420000000000001,0.2,-12.165,0.28300000000000003,70.35,0.546,0.0,9,0,2,[]
E.A. Mario,0.981,0.2915,196180.0,0.2425,6.25e-05,0.244,-11.4955,0.03235,128.6405,0.2975,0.5,3,1,2,['canzone napoletana']
E.Bonagura,0.675,0.703,193373.0,0.767,0.0,0.39399999999999996,-7.822999999999999,0.456,127.64299999999999,0.7559999999999999,1.0,3,1,2,[]
E.D. Tuckey,0.983,0.537,243147.0,0.128,0.008320000000000001,0.198,-17.996,0.11699999999999999,102.744,0.408,0.0,8,0,2,[]
E.D.I.,0.28300000000000003,0.8740000000000001,230227.0,0.64,2e-06,0.13699999999999998,-4.083,0.306,80.991,0.687,48.0,10,0,1,[]
E.E. Cummings,0.9129999999999999,0.7125,63579.75,0.042925,0.0,0.24175,-26.11725,0.7517499999999999,122.01275,0.27075,5.25,7,1,8,['poetry']
E.G. Daily,0.175,0.69,278467.0,0.44799999999999995,0.00044699999999999997,0.0986,-16.715999999999998,0.0448,92.935,0.785,34.0,8,1,2,[]
E.S. Posthumus,0.0534,0.563,291027.0,0.413,0.7170000000000001,0.141,-12.589,0.0268,149.997,0.225,46.0,9,0,2,"['bow pop', 'epicore', 'scorecore']"
E.S.G.,0.0186,0.7254999999999999,244273.5,0.5389999999999999,1.07e-05,0.2005,-11.095,0.1713,143.09550000000004,0.537,41.0,1,1,4,"['chopped and screwed', 'crunk', 'dirty south rap', 'dirty texas rap', 'gangster rap', 'houston rap']"
E.U.,0.0226,0.6599999999999999,314246.5,0.8825,0.0004195,0.0625,-12.944,0.05600000000000002,97.1215,0.7495,46.0,10,0,4,['go-go']
E.Y. Harburg,0.9081250000000002,0.6015000000000001,208686.625,0.2285,3.4375e-05,0.5671250000000001,-17.879875000000006,0.5587624999999999,128.0735,0.5411250000000001,6.125,5,1,8,[]
EARTHGANG,0.050842857142857134,0.7821428571428573,247520.7142857143,0.6498571428571429,6.800000000000001e-07,0.1552571428571429,-6.149571428571428,0.2367142857142857,132.28528571428572,0.4088571428571429,64.28571428571429,9,1,7,"['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
